 Position.x[m] Position.y[m]
339503305.4412978292 181555791.9605783522
339500225.3710556030 181561551.4722279012
339497145.2031059861 181567310.9316244423
339494064.9374498129 181573070.3387663662
339490984.5740880966 181578829.6936519742
339487904.1130216718 181584588.9962796271
339484823.5542514324 181590348.2466476560
339481742.8977782130 181596107.4447544217
339478662.1436029673 181601866.5905982554
339475581.2917265892 181607625.6841774881
339472500.3421499133 181613384.7254904509
339469419.2948738933 181619143.7145355344
339466338.1498993039 181624902.6513110399
339463256.9072271585 181630661.5358153284
339460175.5668582320 181636420.3680467606
339457094.1287934780 181642179.1480036378
339454012.5930337906 181647937.8756843209
339450930.9595800042 181653696.5510871410
339447849.2284330726 181659455.1742104590
339444767.3995937705 181665213.7450526357
339441685.4730631709 181670972.2636119723
339438603.4488419890 181676730.7298868299
339435521.3269311786 181682489.1438755393
339432439.1073315740 181688247.5055764914
339429356.7900441885 181694005.8149879575
339426274.3750697970 181699764.0721083283
339423191.8624093533 181705522.2769359350
339420109.2520636320 181711280.4294691086
339417026.5440337062 181717038.5297062099
339413943.7383202314 181722796.5776455998
339410860.8349243402 181728554.5732855499
339407777.8338467479 181734312.5166244805
339404694.7350884080 181740070.4076606929
339401611.5386501551 181745828.2463925183
339398528.2445329428 181751586.0328183472
339395444.8527376652 181757343.7669365108
339392361.3632650971 181763101.4487452805
339389277.7761162519 181768859.0782431066
339386194.0912919641 181774616.6554282606
339383110.3087931275 181780374.1802991033
339380026.4286205769 181786131.6528539956
339376942.4507753849 181791889.0730912685
339373858.3752581477 181797646.4410092235
339370774.2020699978 181803403.7566063106
339367689.9312117696 181809161.0198807418
339364605.5626842380 181814918.2308309674
339361521.0964884162 181820675.3894552588
339358436.5326250792 181826432.4957519770
339355351.8710952401 181832189.5497195125
339352267.1118997335 181837946.5513561368
339349182.2550393939 181843703.5006602407
339346097.3005152345 181849460.3976301551
339343012.2483279705 181855217.2422642112
339339927.0984786749 181860974.0345607996
339336841.8509680629 181866730.7745181620
339333756.5057971478 181872487.4621347487
339330671.0629667640 181878244.0974088609
339327585.5224778056 181884000.6803388596
339324499.8843311667 181889757.2109230161
339321414.1485277414 181895513.6891597807
339318328.3150684237 181901270.1150474250
339315242.3839540482 181907026.4885842800
339312156.3551855683 181912782.8097687364
339309070.2287638783 181918539.0785991549
339305984.0046897531 181924295.2950738072
339302897.6829642653 181930051.4591910839
339299811.2635880709 181935807.5709493160
339296724.7465623021 181941563.6303468347
339293638.1318876743 181947319.6373820305
339290551.4195651412 181953075.5920532048
339287464.6095955968 181958831.4943586886
339284377.7019798756 181964587.3442968726
339281290.6967189908 181970343.1418660581
339278203.5938136578 181976098.8870646060
339275116.3932648897 181981854.5798908770
339272029.0950735807 181987610.2203432024
339268941.6992405057 181993365.8084199131
339265854.2057666779 181999121.3441193700
339262766.6146528721 182004876.8274398744
339259678.9259001017 182010632.2583798468
339256591.1395092010 182016387.6369375288
339253503.2554810047 182022142.9631113708
339250415.2738164663 182027898.2368996441
339247327.1945164204 182033653.4583007395
339244239.0175818205 182039408.6273129582
339241150.7430135012 182045163.7439346611
339238062.3708124161 182050918.8081641793
339234973.9009793997 182056673.8199999034
339231885.3335153461 182062428.7794401050
339228796.6684211493 182068183.6864831746
339225707.9056977034 182073938.5411274731
339222619.0453459024 182079693.3433713019
339219530.0873666406 182085448.0932130516
339216441.0317607522 182091202.7906509936
339213351.8785291910 182096957.4356835186
339210262.6276727915 182102712.0283090174
339207173.2791925073 182108466.5685257316
339204083.8330891728 182114221.0563320816
339200994.2893637419 182119975.4917263687
339197904.6480170488 182125729.8747069836
339194814.9090499878 182131484.2052721977
339191725.0724634528 182137238.4834204316
339188635.1382583380 182142992.7091499865
339185545.1064354777 182148746.8824592233
339182454.9769958854 182154501.0033464730
339179364.7499403954 182160255.0718100667
339176274.4252698421 182166009.0878483951
339173184.0029851198 182171763.0514597297
339170093.4830871820 182177516.9626424909
339167002.8655769229 182183270.8213950098
339163912.1504551172 182189024.6277155876
339160821.3377227783 182194778.3816025853
339157730.4273807406 182200532.0830543637
339154639.4194299579 182206285.7320692539
339151548.3138712049 182212039.3286455870
339148457.1107054353 182217792.8727817237
339145365.8099336028 182223546.3644760549
339142274.4115564227 182229299.8037268221
339139182.9155749679 182235053.1905324459
339136091.3219900131 182240806.5248912573
339132999.6308025122 182246559.8068015873
339129907.8420132995 182252313.0362617671
339126815.9556233287 182258066.2132701874
339123723.9716334343 182263819.3378251493
339120631.8900445700 182269572.4099250138
339117539.7108575106 182275325.4295681119
339114447.4340733290 182281078.3967528343
339111355.0596926808 182286831.3114774525
339108262.5877166390 182292584.1737403572
339105170.0181460381 182298336.9835398793
339102077.3509817719 182304089.7408744097
339098984.5862247348 182309842.4457422197
339095891.7238757610 182315595.0981416702
339092798.7639358044 182321347.6980711222
339089705.7064056993 182327100.2455289364
339086612.5512864590 182332852.7405134141
339083519.2985788584 182338605.1830229461
339080425.9482837319 182344357.5730558336
339077332.5004021525 182350109.9106104672
339074238.9549348950 182355862.1956851482
339071145.3118828535 182361614.4282782674
339068051.5712469220 182367366.6083881259
339064957.7330280542 182373118.7360130847
339061863.7972269654 182378870.8111515045
339058769.7638447881 182384622.8338016868
339055675.6328822374 182390374.8039620221
339052581.4043402672 182396126.7216308415
339049487.0782197714 182401878.5868064463
339046392.6545216441 182407630.3994872570
339043298.1332467198 182413382.1596715450
339040203.5143959522 182419133.8673577011
339037108.7979701757 182424885.5225440860
339034013.9839703441 182430637.1252290010
339030919.0723973513 182436388.6754108071
339027824.0632520318 182442140.1730878353
339024728.9565352798 182447891.6182584465
339021633.7522479892 182453643.0109210014
339018538.4503911734 182459394.3510738015
339015443.0509654880 182465145.6387152374
339012347.5539720058 182470896.8738436401
339009251.9594115615 182476648.0564573109
339006156.2672851086 182482399.1865546405
339003060.4775934219 182488150.2641339600
338999964.5903374553 182493901.2891936600
338996868.6055181026 182499652.2617320120
338993772.5231361985 182505403.1817474067
338990676.3431927562 182511154.0492381454
338987580.0656885505 182516904.8642026186
338984483.6906245351 182522655.6266391575
338981387.2180015445 182528406.3365460932
338978290.6478205323 182534156.9939218163
338975193.9800823927 182539907.5987645984
338972097.2147879601 182545658.1510728300
338969000.3519381285 182551408.6508448720
338965903.3915338516 182557159.0980790555
338962806.3335759640 182562909.4927736819
338959709.1780654192 182568659.8349271417
338956611.9250029922 182574410.1245377660
338953514.5743896961 182580160.3616039157
338950417.1262263656 182585910.5461239219
338947319.5805138946 182591660.6780961454
338944221.9372531772 182597410.7575188875
338941124.1964451075 182603160.7843905389
338938026.3580905795 182608910.7587094009
338934928.4221904874 182614660.6804738939
338931830.3887457252 182620410.5496822894
338928732.2577571869 182626160.3663329482
338925634.0292257071 182631910.1304242313
338922535.7031522393 182637659.8419544995
338919437.2795377374 182643409.5009220839
338916338.7583829165 182649159.1073252857
338913240.1396888494 182654908.6611625254
338910141.4234562516 182660658.1624321043
338907042.6096861959 182666407.6111323535
338903943.6983794570 182672157.0072616637
338900844.6895369291 182677906.3508183360
338897745.5831596255 182683655.6418007314
338894646.3792482615 182689404.8802072406
338891547.0778037906 182695154.0660361350
338888447.6788272262 182700903.1992857754
338885348.1823192835 182706652.2799545527
338882248.5882809758 182712401.3080407679
338879148.8967131376 182718150.2835428119
338876049.1076166630 182723899.2064589858
338872949.2209924459 182729648.0767876506
338869849.2368414402 182735396.8945271373
338866749.1551644206 182741145.6596758068
338863648.9759624004 182746894.3722320199
338860548.6992362142 182752643.0321940780
338857448.3249867558 182758391.6395604014
338854347.8532148600 182764140.1943292320
338851247.2839215398 182769888.6964990199
338848146.6171076298 182775637.1460680366
338845045.8527740240 182781385.5430346727
338841944.9909215569 182787133.8873972297
338838844.0315511823 182792882.1791540980
338835742.9746638536 182798630.4183036089
338832641.8202603459 182804378.6048440933
338829540.5683415532 182810126.7387739122
338826439.2189084888 182815874.8200913966
338823337.7719619274 182821622.8487949073
338820236.2275028229 182827370.8248827755
338817134.5855320096 182833118.7483533621
338814032.8460505009 182838866.6192049980
338810931.0090590119 182844614.4374360442
338807829.0745585561 182850362.2030448616
338804727.0425500274 182856109.9160297513
338801624.9130343199 182861857.5763890743
338798522.6860122681 182867605.1841211915
338795420.3614847660 182873352.7392244339
338792317.9394527674 182879100.2416971624
338789215.4199172258 182884847.6915377080
338786112.8028788567 182890595.0887444317
338783010.0883385539 182896342.4333156645
338779907.2762974501 182902089.7252497673
338776804.3667562008 182907836.9645450711
338773701.3597158194 182913584.1511999369
338770598.2551770806 182919331.2852126956
338767495.0531410575 182925078.3665817082
338764391.7536085248 182930825.3953053057
338761288.3565803170 182936572.3713818491
338758184.8620574474 182942319.2948096693
338755081.2700408101 182948066.1655871272
338751977.5805312395 182953812.9837125540
338748873.7935296297 182959559.7491842806
338745769.9090368748 182965306.4620006979
338742665.9270539284 182971053.1221601367
338739561.8475815654 182976799.7296609282
338736457.6706207991 182982546.2845014334
338733353.3961724639 182988292.7866799831
338730249.0242375135 182994039.2361949384
338727144.5548167229 182999785.6330446005
338724039.9879111052 183005531.9772273898
338720935.3235214949 183011278.2687416077
338717830.5616487265 183017024.5075856447
338714725.7022938728 183022770.6937577724
338711620.7454576492 183028516.8272563517
338708515.6911410093 183034262.9080797732
338705410.5393449068 183040008.9362263978
338702305.2900701165 183045754.9116945267
338699199.9433175921 183051500.8344824910
338696094.4990882874 183057246.7045886815
338692988.9573830366 183062992.5220114291
338689883.3182027340 183068738.2867490649
338686777.5815482736 183074483.9987999499
338683671.7474205494 183080229.6581624448
338680565.8158204556 183085975.2648348510
338677459.7867488861 183091720.8188155591
338674353.6602067351 183097466.3201029003
338671247.4361948967 183103211.7686952353
338668141.1147142649 183108957.1645908654
338665034.6957657933 183114702.5077881813
338661928.1793502569 183120447.7982855141
338658821.5654686093 183126193.0360812247
338655714.8541218042 183131938.2211736143
338652608.0453106761 183137683.3535611033
338649501.1390360594 183143428.4332419932
338646394.1352989078 183149173.4602145851
338643287.0341001749 183154918.4344773293
338640179.8354406953 183160663.3560284674
338637072.5393213630 183166408.2248664200
338633965.1457430124 183172153.0409895182
338630857.6547066569 183177897.8043960929
338627750.0662131310 183183642.5150845051
338624642.3802633286 183189387.1730530858
338621534.5968582034 183195131.7783001959
338618426.7159985304 183200876.3308241963
338615318.7376852632 183206620.8306233883
338612210.6619192958 183212365.2776961625
338609102.4887015820 183218109.6720408201
338605994.2180329561 183223854.0136557519
338602885.8499142528 183229598.3025393188
338599777.3843464851 183235342.5386897922
338596668.8213305473 183241086.7221055627
338593560.1608672142 183246830.8527850211
338590451.4029574394 183252574.9307264388
