 Position.x[m] Position.z[m]
384932684.0084942579 7199220.9312334871
384932682.0921487808 7199323.3949246593
384932680.1757760644 7199425.8586153183
384932678.2593760490 7199528.3223054688
384932676.3429487348 7199630.7859951090
384932674.4264941812 7199733.2496842388
384932672.5100123882 7199835.7133728582
384932670.5935032368 7199938.1770609692
384932668.6769669056 7200040.6407485679
384932666.7604032755 7200143.1044356572
384932664.8438122869 7200245.5681222370
384932662.9271941185 7200348.0318083046
384932661.0105485916 7200450.4954938646
384932659.0938758850 7200552.9591789125
384932657.1771758199 7200655.4228634508
384932655.2604485154 7200757.8865474798
384932653.3436939716 7200860.3502309965
384932651.4269121289 7200962.8139140066
384932649.5101029873 7201065.2775965026
384932647.5932666063 7201167.7412784891
384932645.6764029264 7201270.2049599681
384932643.7595119476 7201372.6686409339
384932641.8425937295 7201475.1323213903
384932639.9256482124 7201577.5960013373
384932638.0086755157 7201680.0596807739
384932636.0916754603 7201782.5233596982
384932634.1746481061 7201884.9870381160
384932632.2575935125 7201987.4507160196
384932630.3405116796 7202089.9143934157
384932628.4234024882 7202192.3780703004
384932626.5062661171 7202294.8417466739
384932624.5891023874 7202397.3054225370
384932622.6719114184 7202499.7690978935
384932620.7546931505 7202602.2327727359
384932618.8374477029 7202704.6964470688
384932616.9201748967 7202807.1601208905
384932615.0028747916 7202909.6237942046
384932613.0855475068 7203012.0874670045
384932611.1681929231 7203114.5511392960
384932609.2508109808 7203217.0148110790
384932607.3334017992 7203319.4784823488
384932605.4159653783 7203421.9421531092
384932603.4985017180 7203524.4058233602
384932601.5810106993 7203626.8694930989
384932599.6634924412 7203729.3331623273
384932597.7459468842 7203831.7968310472
384932595.8283740878 7203934.2604992557
384932593.9107740521 7204036.7241669530
384932591.9931466579 7204139.1878341408
384932590.0754920244 7204241.6515008183
384932588.1578101516 7204344.1151669845
384932586.2401009202 7204446.5788326412
384932584.3223644495 7204549.0424977867
384932582.4046007395 7204651.5061624218
384932580.4868097305 7204753.9698265465
384932578.5689914823 7204856.4334901609
384932576.6511459351 7204958.8971532639
384932574.7332730889 7205061.3608158585
384932572.8153730035 7205163.8244779408
384932570.8974456191 7205266.2881395128
384932568.9794909954 7205368.7518005734
384932567.0615090132 7205471.2154611256
384932565.1434998512 7205573.6791211655
384932563.2254633904 7205676.1427806951
384932561.3073996305 7205778.6064397153
384932559.3893086314 7205881.0700982241
384932557.4711903334 7205983.5337562226
384932555.5530447364 7206085.9974137107
384932553.6348719001 7206188.4610706875
384932551.7166717649 7206290.9247271530
384932549.7984443903 7206393.3883831110
384932547.8801897168 7206495.8520385548
384932545.9619078040 7206598.3156934902
384932544.0435985923 7206700.7793479143
384932542.1252620816 7206803.2430018280
384932540.2068982720 7206905.7066552304
384932538.2885072827 7207008.1703081233
384932536.3700889349 7207110.6339605041
384932534.4516433477 7207213.0976123754
384932532.5331704617 7207315.5612637354
384932530.6146703959 7207418.0249145841
384932528.6961429715 7207520.4885649234
384932526.7775883079 7207622.9522147533
384932524.8590062857 7207725.4158640699
384932522.9403970838 7207827.8795128763
384932521.0217605829 7207930.3431611713
384932519.1030967832 7208032.8068089578
384932517.1844057441 7208135.2704562321
384932515.2656874061 7208237.7341029951
384932513.3469417691 7208340.1977492487
384932511.4281688929 7208442.6613949910
384932509.5093687773 7208545.1250402220
384932507.5905413032 7208647.5886849444
384932505.6716866493 7208750.0523291547
384932503.7528046370 7208852.5159728536
384932501.8338953853 7208954.9796160413
384932499.9149588346 7209057.4432587195
384932497.9959950447 7209159.9069008864
384932496.0770039558 7209262.3705425430
384932494.1579856277 7209364.8341836883
384932492.2389400005 7209467.2978243222
384932490.3198670745 7209569.7614644468
384932488.4007669687 7209672.2251040591
384932486.4816395044 7209774.6887431610
384932484.5624847412 7209877.1523817526
384932482.6433027387 7209979.6160198338
384932480.7240934968 7210082.0796574028
384932478.8048568964 7210184.5432944614
384932476.8855931163 7210287.0069310088
384932474.9663020372 7210389.4705670457
384932473.0469836593 7210491.9342025705
384932471.1276380420 7210594.3978375858
384932469.2082650661 7210696.8614720907
384932467.2888649106 7210799.3251060825
384932465.3694374561 7210901.7887395658
384932463.4499827027 7211004.2523725368
384932461.5305007100 7211106.7160049975
384932459.6109913588 7211209.1796369478
384932457.6914548278 7211311.6432683859
384932455.7718909979 7211414.1068993127
384932453.8522998691 7211516.5705297301
384932451.9326815009 7211619.0341596361
384932450.0130358338 7211721.4977890300
384932448.0933628678 7211823.9614179144
384932446.1736626625 7211926.4250462865
384932444.2539351583 7212028.8886741474
384932442.3341804147 7212131.3523014998
384932440.4143984318 7212233.8159283390
384932438.4945890903 7212336.2795546660
384932436.5747525096 7212438.7431804845
384932434.6548886895 7212541.2068057917
384932432.7349975109 7212643.6704305876
384932430.8150790930 7212746.1340548713
384932428.8951334357 7212848.5976786446
384932426.9751605392 7212951.0613019066
384932425.0551602840 7213053.5249246582
384932423.1351327300 7213155.9885468986
384932421.2150779963 7213258.4521686267
384932419.2949959040 7213360.9157898454
384932417.3748866320 7213463.3794105537
384932415.4547500014 7213565.8430307489
384932413.5345861316 7213668.3066504318
384932411.6143949628 7213770.7702696063
384932409.6941765547 7213873.2338882694
384932407.7739308476 7213975.6975064194
384932405.8536578417 7214078.1611240609
384932403.9333575964 7214180.6247411892
384932402.0130301118 7214283.0883578071
384932400.0926753283 7214385.5519739147
384932398.1722932458 7214488.0155895101
384932396.2518839240 7214590.4792045932
384932394.3314473033 7214692.9428191679
384932392.4109833837 7214795.4064332284
384932390.4904922247 7214897.8700467786
384932388.5699738264 7215000.3336598193
384932386.6494280696 7215102.7972723478
384932384.7288550735 7215205.2608843641
384932382.8082548380 7215307.7244958701
384932380.8876273036 7215410.1881068647
384932378.9669724703 7215512.6517173480
384932377.0462903380 7215615.1153273191
384932375.1255810261 7215717.5789367817
384932373.2048443556 7215820.0425457293
384932371.2840805054 7215922.5061541675
384932369.3632892966 7216024.9697620971
384932367.4424707890 7216127.4333695117
384932365.5216251016 7216229.8969764151
384932363.6007520556 7216332.3605828090
384932361.6798517704 7216434.8241886906
384932359.7589242458 7216537.2877940601
384932357.8379694223 7216639.7513989210
384932355.9169872999 7216742.2150032679
384932353.9959779382 7216844.6786071043
384932352.0749412775 7216947.1422104295
384932350.1538773179 7217049.6058132434
384932348.2327861190 7217152.0694155451
384932346.3116676211 7217254.5330173373
384932344.3905218840 7217356.9966186155
384932342.4693488479 7217459.4602193842
384932340.5481485724 7217561.9238196416
384932338.6269209981 7217664.3874193868
384932336.7056661248 7217766.8510186207
384932334.7843840718 7217869.3146173432
384932332.8630746007 7217971.7782155545
384932330.9417379498 7218074.2418132545
384932329.0203740001 7218176.7054104423
384932327.0989827514 7218279.1690071197
384932325.1775642633 7218381.6326032849
384932323.2561184764 7218484.0961989388
384932321.3346454501 7218586.5597940823
384932319.4131451249 7218689.0233887127
384932317.4916175604 7218791.4869828317
384932315.5700626969 7218893.9505764404
384932313.6484805346 7218996.4141695369
384932311.7268711329 7219098.8777621211
384932309.8052344322 7219201.3413541969
384932307.8835704923 7219303.8049457576
384932305.9618792534 7219406.2685368080
384932304.0401607156 7219508.7321273470
384932302.1184149384 7219611.1957173748
384932300.1966418624 7219713.6593068903
384932298.2748415470 7219816.1228958946
384932296.3530139327 7219918.5864843875
384932294.4311590195 7220021.0500723692
384932292.5092768669 7220123.5136598395
384932290.5873674154 7220225.9772467967
384932288.6654307246 7220328.4408332426
384932286.7434667349 7220430.9044191772
384932284.8214754462 7220533.3680046024
384932282.8994569778 7220635.8315895125
384932280.9774111509 7220738.2951739123
384932279.0553380847 7220840.7587578017
384932277.1332377195 7220943.2223411780
384932275.2111100554 7221045.6859240429
384932273.2889552116 7221148.1495063975
384932271.3667730093 7221250.6130882390
384932269.4445635676 7221353.0766695691
384932267.5223268270 7221455.5402503880
384932265.6000627875 7221558.0038306946
384932263.6777715683 7221660.4674104899
384932261.7554529905 7221762.9309897739
384932259.8331071734 7221865.3945685457
384932257.9107340574 7221967.8581468053
384932255.9883337021 7222070.3217245545
384932254.0659060478 7222172.7853017896
384932252.1434511542 7222275.2488785144
384932250.2209689021 7222377.7124547288
384932248.2984594703 7222480.1760304291
384932246.3759226799 7222582.6396056199
384932244.4533587098 7222685.1031802967
384932242.5307674408 7222787.5667544641
384932240.6081488132 7222890.0303281182
384932238.6855030060 7222992.4939012602
384932236.7628298998 7223094.9574738909
384932234.8401294947 7223197.4210460102
384932232.9174017906 7223299.8846176164
384932230.9946469069 7223402.3481887132
384932229.0718646646 7223504.8117592977
384932227.1490551829 7223607.2753293673
384932225.2262184024 7223709.7388989292
384932223.3033543825 7223812.2024679771
384932221.3804630637 7223914.6660365127
384932219.4575445056 7224017.1296045380
384932217.5345986485 7224119.5931720501
384932215.6116254926 7224222.0567390500
384932213.6886250377 7224324.5203055404
384932211.7655974030 7224426.9838715168
384932209.8425424695 7224529.4474369809
384932207.9194601774 7224631.9110019356
384932205.9963507056 7224734.3745663771
384932204.0732139349 7224836.8381303055
384932202.1500498652 7224939.3016937235
384932200.2268584967 7225041.7652566293
384932198.3036398888 7225144.2288190210
384932196.3803940415 7225246.6923809033
384932194.4571208954 7225349.1559422743
384932192.5338204503 7225451.6195031321
384932190.6104927659 7225554.0830634767
384932188.6871377826 7225656.5466233110
384932186.7637555599 7225759.0101826331
384932184.8403459787 7225861.4737414429
384932182.9169091582 7225963.9372997414
384932180.9934451580 7226066.4008575268
384932179.0699537992 7226168.8644148009
384932177.1464351416 7226271.3279715627
384932175.2228892446 7226373.7915278124
384932173.2993161082 7226476.2550835498
384932171.3757156134 7226578.7186387759
384932169.4520879388 7226681.1821934897
384932167.5284329057 7226783.6457476914
384932165.6047506332 7226886.1093013827
384932163.6810411215 7226988.5728545599
384932161.7573043108 7227091.0364072239
384932159.8335402012 7227193.4999593794
384932157.9097488523 7227295.9635110190
384932155.9859302044 7227398.4270621482
384932154.0620843172 7227500.8906127661
384932152.1382111311 7227603.3541628718
384932150.2143105865 7227705.8177124634
384932148.2903828621 7227808.2812615437
384932146.3664278984 7227910.7448101146
384932144.4424455762 7228013.2083581705
384932142.5184360147 7228115.6719057150
384932140.5943992138 7228218.1354527473
384932138.6703351140 7228320.5989992674
384932136.7462437153 7228423.0625452753
384932134.8221250176 7228525.5260907719
384932132.8979791403 7228627.9896357544
384932130.9738059044 7228730.4531802256
384932129.0496054292 7228832.9167241864
384932127.1253776550 7228935.3802676322
384932125.2011226416 7229037.8438105667
384932123.2768403292 7229140.3073529899
384932121.3525307178 7229242.7708949009
384932119.4281939268 7229345.2344362997
384932117.5038297772 7229447.6979771862
384932115.5794383883 7229550.1615175596
384932113.6550197005 7229652.6250574207
384932111.7305737734 7229755.0885967696
384932109.8061005473 7229857.5521356063
384932107.8816000223 7229960.0156739308
384932105.9570722580 7230062.4792117430
384932104.0325171947 7230164.9427490449
384932102.1079348922 7230267.4062858308
384932100.1833252907 7230369.8698221073
384932098.2586883903 7230472.3333578706
384932096.3340242505 7230574.7968931217
384932094.4093328714 7230677.2604278587
384932092.4846141338 7230779.7239620863
384932090.5598681569 7230882.1874958007
384932088.6350949407 7230984.6510290019
384932086.7102944255 7231087.1145616909
384932084.7854666114 7231189.5780938677
384932082.8606115580 7231292.0416255314
384932080.9357292056 7231394.5051566856
384932079.0108196139 7231496.9686873248
384932077.0858827233 7231599.4322174508
384932075.1609185338 7231701.8957470674
384932073.2359271049 7231804.3592761690
384932071.3109083772 7231906.8228047593
384932069.3858624101 7232009.2863328382
384932067.4607891440 7232111.7498604022
384932065.5356885791 7232214.2133874549
384932063.6105608344 7232316.6769139962
384932061.6854057312 7232419.1404400244
384932059.7602233887 7232521.6039655386
384932057.8350137472 7232624.0674905423
384932055.9097768068 7232726.5310150338
384932053.9845126271 7232828.9945390113
384932052.0592211485 7232931.4580624765
384932050.1339024305 7233033.9215854313
384932048.2085564733 7233136.3851078702
384932046.2831831574 7233238.8486297978
384932044.3577826023 7233341.3121512150
384932042.4323548079 7233443.7756721182
384932040.5068997145 7233546.2391925091
384932038.5814173222 7233648.7027123878
384932036.6559076309 7233751.1662317514
384932034.7303707004 7233853.6297506047
384932032.8048065305 7233956.0932689467
384932030.8792150617 7234058.5567867737
384932028.9535962939 7234161.0203040894
384932027.0279502869 7234263.4838208929
384932025.1022769809 7234365.9473371822
384932023.1765764356 7234468.4108529584
384932021.2508485913 7234570.8743682252
384932019.3250935078 7234673.3378829770
384932017.3993110657 7234775.8013972165
384932015.4735013843 7234878.2649109438
